Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2026/2/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,4.336704969,,,4.575530052,,5.608300209,,,,,,,4.03414011,,,,,,,3.69904995,,,,,,,,,,,,4.111420155,,3.594315052,3.484970093,3.637160085,3.454459906,,3.712721334,3.922260046,3.733449936,,,,,,,,
Montenegro,MNE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.948970079,5.493020058,5.145659924,5.550370216,,7.210780144,,4.325729847,,,4.690130234,,5.144849777,4.645100117,4.60902977,5.19520998,4.940770149,4.714849949,4.223619938,5.183100224,4.068970203,,,,,,3.657649994,,
Northern Mariana Islands,MNP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.801370025,2.641530037,,,,,3.198390007,3.858340025,3.735929966,,,,5.245397895,5.53052494,5.557509899,6.035769939,6.399208435,5.915156606,5.800869942,5.48664999,5.389760017,5.999695236,6.17059557,6.340635835,5.976073421,,,
Mauritania,MRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.585800052,,1.722030044,,2.106839895,2.277149916,2.365010023,1.950799942,,1.958510041,,,,,2.331020117,2.158210039,2.293540001,2.557964235,2.829565989,1.944059968,,,1.82317996,1.802649975,1.891970038,1.389660001,4.715219975,,
Mauritius,MUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,3.11274004,3.070919991,2.781330109,,2.519910097,,4.381899834,5.49202013,,,4.986839771,4.542620182,4.39455986,4.032519817,3.910439968,3.437289953,3.016740084,3.089849949,3.468960047,3.128220081,3.463259935,,,,,,,,3.887419939,3.719039917,3.073479891,3.020240068,4.357170105,4.255770206,4.024020195,3.648390055,3.185400009,3.063070059,3.047310114,3.551470041,3.332070112,3.418200016,3.567759991,4.815149784,4.758470058,4.882070065,4.87887001,4.674479961,4.541950226,4.35243988,4.67151022,4.84085989,4.567639828,4.089799881,
Malawi,MWI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1979599,2.422250032,2.179250002,2.182620049,2.247349977,,,,,2.754679918,3.697730064,,,3.432240009,3.606129885,3.098340034,,2.209640026,,,,,,,2.432369947,2.853460073,2.528611856,3.721709967,3.325690031,3.853980064,3.282579899,2.76899004,3.3229599,,,,2.748883711,,,
Malaysia,MYS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,4.550940037,,,,,,,,5.087609768,5.72619009,6.696969986,7.03278017,,5.66629982,6.11111021,7.243360043,6.326000214,,,,,5.111430168,4.654630184,4.705289841,4.342549801,4.913849831,4.620379925,,5.686789989,5.971610069,7.484469891,7.657929897,7.502880096,5.923890114,,4.485760212,4.372539997,3.958519936,5.974180222,4.966450214,5.76293993,5.739029884,5.481200218,5.212639809,4.894869804,4.751920223,4.675310135,4.478650093,4.157760143,3.911760092,4.261093934,3.49933782,3.514800072,,
North America,NAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,7.684299946,7.589839935,7.013869762,6.667160034,6.421319962,6.698420048,6.710919857,7.073830128,6.692200184,6.462890148,6.409019947,6.49725008,6.855470181,6.61841011,6.189430237,6.020589828,6.298279762,6.150229931,6.074069977,5.969220161,6.859519958,6.746630192,7.678349972,6.658299923,6.304769993,,,5.493770123,5.530799866,5.423319817,4.953030109,4.993080139,,,4.765880108,,4.766409874,4.62612009,4.840579987,5.356369972,5.262050152,,4.589009762,4.843589783,4.835005045,4.799849987,5.026469946,4.89199996,4.865200043,5.141634941,5.084490061,4.880219936,,,
Namibia,NAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.130760193,6.901780128,6.888869762,6.742330074,6.137139797,,,6.031710148,,6.403429985,,8.243300438,8.021379308,9.24281238,8.595416595,3.667111664,9.850768502,10.59279485,1.395245346,8.881122494,9.322531955,9.277998791,10.39144774,9.391947085,,9.084408194,
New Caledonia,NCL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,1.052270055,,,,,,,,,,,,,,,,,,,2.074369907,2.308330059,2.242980003,2.065119982,2.265389919,2.329750061,2.144180059,,,2.568530083,2.565020084,2.279819965,2.401340008,1.937059999,,,2.558520079,3.014620066,2.723119974,3.335880041,2.721950054,3.077620029,3.18682003,3.689529896,5.103680134,4.486690044,2.958430052,2.578180075,3.449569941,3.533586218,3.819067928,3.821758281,3.712318321,4.074127076,,
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,3.210170031,3.063689947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.549233086,0.534206768,0.470742539,0.436954905,0.393045646,0.396354014,0.419998494,0.358479005,0.359637637,0.381919104,0.348516708,0.31906905,,
Nicaragua,NIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,2.038589954,2.492029905,,,,,,,,,,,,,,,,5.351749897,,,,,2.984970093,,,,,,2.225850105,2.923650026,3.001600027,,2.391010046,2.422009945,,,,,,,4.484240055,,,,4.0832901,4.078430176,4.081140041,4.357679844,4.473806933,4.599919691,4.580340592,4.087174673,3.800014962,2.86578989,,
Netherlands,NLD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,6.212009907,6.318900108,6.309209824,5.834360123,6.326570034,6.362299919,6.303009987,6.173419952,6.175330162,6.08137989,5.884140015,5.740920067,5.686639786,5.4927001,5.082630157,5.464829922,5.553369999,5.889249802,5.463419914,,5.221099854,5.154069901,,4.749619961,4.65639019,4.57215023,4.4854002,,4.534309864,4.499660015,4.583250046,4.689330101,4.789040089,5.019949913,5.041190147,5.088719845,5.019139767,4.858540058,4.99737978,5.385610104,5.45634985,5.415959835,5.366940022,5.484179974,5.402050018,5.278029919,5.389520168,5.087470055,5.267230034,5.055940151,5.291399956,5.376619816,5.179180145,,,
Norway,NOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,5.904059887,5.891719818,5.673659801,5.550220013,6.163599968,5.972809792,6.444379807,,5.780149937,5.543640137,5.678850174,5.646299839,5.429369926,5.255670071,5.539840221,5.788080215,5.865970135,6.299849987,6.310369968,6.373219967,6.63613987,7.67663002,7.830440044,7.695680141,7.138050079,7.30343008,7.357590199,6.962220192,6.459340096,6.820159912,7.422460079,7.399330139,7.277440071,6.840829849,6.3582201,6.506710052,6.249159813,7.070670128,6.710420132,6.41490984,7.327660084,7.439060211,7.644030094,7.523349762,7.984449863,7.845980167,7.595630169,7.864560127,8.372819901,6.96021986,5.455860138,,,
Nepal,NPL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.892879963,2.89331007,2.975150108,3.708379984,3.152839899,3.11435008,3.171940088,3.364639997,3.605360031,3.517210007,3.805170059,4.663760185,3.631720066,3.842619896,3.297369957,3.018110037,3.47213006,3.25902009,3.903209925,4.76722002,4.43445015,3.892128869,4.243556709,4.428010346,4.136450817,3.95641148,3.688491738,
Nauru,NRU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.86347008,,,,,4.246150017,,,,,,,4.472784259,6.252602941,4.822146269,6.273975172,5.052966272,5.718281714,5.905029032,5.16034,5.918279717,5.675439835,,
New Zealand,NZL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,4.753230095,4.746799946,5.16753006,5.454740047,4.452670097,4.532529831,4.46765995,4.232649803,4.44054985,4.532700062,,4.045680046,3.546299934,3.430310011,3.917390108,4.425859928,4.818240166,,,,,5.926050186,5.742129803,6.383719921,6.157219887,,6.636209965,5.604420185,,,,,,,,,,,,,5.888559818,5.808539867,5.707349777,5.505599976,5.28000021,5.193089962,5.177979946,5.651490211,5.548220158,5.225570202,5.275680065,,
OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,4.481910229,5.032790184,4.747779846,,4.661484957,4.632075071,5.049394846,4.914299965,5.064230204,4.957779884,4.768759966,4.791524887,4.751039982,4.662630081,4.539070129,4.713019848,4.577944994,4.783704996,4.77560997,4.950804949,4.806854963,4.67394495,4.817810059,,4.444459915,4.570369959,4.666950226,4.931009769,5.164625168,5.133739948,5.041190147,4.929769993,4.907670021,4.766409874,4.909739971,5.385610104,5.368800163,5.135794878,4.898620129,4.997809887,4.93859005,4.930630207,4.833845139,4.86288023,4.888979912,4.946130037,5.291399956,5.126119852,4.991675138,,,
Oman,OMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79282999,3.656260014,3.389889956,2.978240013,2.492280006,2.623219967,2.741420031,3.079920053,3.023999929,2.996510029,2.79576993,2.947000027,3.61026001,3.529129982,2.80456996,3.521759987,3.777009964,3.408570051,3.515180111,3.078890085,3.373330116,,,3.654160023,,,,4.353839874,,,,5.995940208,4.585659981,5.063630104,6.877689838,,4.301239967,,,
Other small states,OSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,4.39455986,4.032519817,3.910439968,3.437289953,3.016740084,3.089849949,3.468960047,3.128220081,3.463259935,5.281410217,5.69822979,5.494289875,5.898660183,6.054920197,,,5.090950012,5.339459896,4.838240147,4.440869808,5.271719933,5.138639927,5.548010111,6.330279827,4.619669914,6.618120193,6.471350193,6.118370056,6.520420074,5.133346068,5.084610297,5.618129969,5.203108619,5.244336542,5.28924489,5.139629841,5.162930012,5.325462701,5.082439899,5.024099827,5.004315928,,
Pakistan,PAK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,1.654219985,1.56882,1.830420017,1.880650043,1.980080009,2.237940073,2.149830103,2.204180002,2.198070049,2.130949974,1.972450018,2.013669968,1.995769978,2.069849968,2.43543005,2.678129911,2.977459908,,2.363820076,2.51680994,2.566760063,2.549679995,2.386440039,2.589309931,2.79531002,2.810570002,3.022300005,,2.611490011,1.837820053,,,,1.443379998,1.670580029,1.980559945,2.23465991,2.27263999,2.179160118,2.052680016,2.001009941,1.978790045,2.236989975,2.204339981,2.38609004,2.668040037,2.576169968,2.332169497,2.214920044,2.057182407,1.687461292,1.973009458,1.946580052,,
Panama,PAN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,4.043280125,3.353919983,3.982820034,3.48574996,3.8197999,4.154510021,4.312729836,4.280960083,3.605979919,3.642549992,3.535670042,3.431799889,3.41850996,3.550909996,3.468709946,3.521460056,3.34574008,3.870120049,,,,,,,3.470540047,3.947809935,4.393909931,4.083640099,,4.751140118,4.893970013,4.189350128,4.254990101,4.19644022,3.558079958,,,,3.425290108,,,3.070349932,,,3.08107996,3.265520096,3.322789907,3.378340006,3.452419996,3.281220116,4.304870129,3.711980104,3.377810001,2.472259998,,
Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,3.391720057,,,,,,,,,,,,,,,,,,,,,,,3.118799925,,3.278179884,3.44133997,3.228029966,3.037120104,2.820569992,2.937799931,2.957870007,2.839030027,2.652810097,2.629400015,2.867749929,3.139940023,2.867300034,2.663500071,2.92276001,3.297290087,3.695990086,3.969330072,3.813169956,3.931309938,3.713920116,3.822429895,4.259379864,3.927210093,3.833159924,4.235169888,,
Philippines,PHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,1.512719989,,1.825880051,1.483029962,,,1.517019987,,,,,,,,,2.663990021,2.943569899,3.077569962,3.697459936,,3.164400101,2.92463994,2.89222002,2.935179949,2.469830036,2.328069925,2.425790071,2.485179901,2.582829952,2.537770033,,,,,2.664542381,2.830523038,3.30128109,3.963840874,3.855027607,3.407486491,3.858290513,3.872497548,3.579600895,3.623686347,3.925010875,3.969226467
Palau,PLW,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.844349861,7.584159851,7.546010017,,,,,,,,,,,,,,,,,,3.471180762,3.944171058,3.576201334,3.525957771,,
Papua New Guinea,PNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,5.247159958,,,,,7.389709949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62515691,0.853806396,1.964930058,1.874830008,0.761761144,0.898018542,0.713984906,0.643376921,0.782122805,,
Poland,POL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.891449928,4.187930107,4.182759762,,4.31374979,6.233270168,,4.925189972,4.573689938,4.96281004,5.293580055,5.370520115,5.306640148,5.331299782,5.41065979,5.188509941,4.860869884,5.023449898,4.976640224,5.081260204,4.829030037,4.833119869,4.997809887,4.93859005,4.787479877,4.627260208,4.542479992,4.559850216,4.627369881,4.800819874,4.619989872,4.313729763,,,
Pre-demographic dividend,PRE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.459810019,2.46250999,2.444770098,2.401340008,,2.681100011,2.65651989,2.558520079,,2.52630496,,2.903905034,2.859610081,2.68840026,3.284650087,3.182569981,3.236831372,2.899100065,3.297609925,3.211649895,3.24716414,3.242703205,3.105280517,2.891687446,3.244137721,,
Puerto Rico (US),PRI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,7.250520229,7.214580059,6.479929924,7.286900043,6.229740143,7.140490055,6.387569904,6.681029797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.481080055,6.072659969,3.340322417,2.7835843,2.725388731,2.603887157,3.327910021,4.286631844,3.729670026,3.861299308,4.26898754,4.271019497,
"Korea, Dem. People's Rep.",PRK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,1.633919954,1.935359955,3.062459946,3.078730106,,2.900480032,2.699300051,3.067430019,3.185750008,3.329099894,3.23281002,3.142539978,3.262490034,3.049249887,3.157979965,3.387530088,3.475239992,3.56972003,4.07133007,4.337470055,4.840950012,4.671299934,4.61330986,5.065110207,,,5.046860218,5.163849831,5.33713007,5.258719921,5.281529903,5.046380043,5.073949814,4.907670021,4.921470165,4.696090221,5.563149929,5.404980183,5.116889954,4.942269802,5.265299797,5.120069981,4.894269943,,5.026850224,4.679409981,4.627530098,4.864089966,4.773429871,4.551599979,,,
Paraguay,PRY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,2.105190039,2.265439987,,,,,,,,,,,,,,1.395849943,,,,,1.040709972,,,,,,,,4.198339939,4.230879784,4.230209827,3.833570004,3.407730103,3.382760048,2.869899988,,,2.739510059,,,2.770720005,3.692820072,3.668790102,2.678711939,2.596558946,3.333778229,3.434979916,3.090620702,3.296196061,3.489830272,3.936150074,3.410700083,3.396199942,3.406490088,,
West Bank and Gaza,PSE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.191679955,5.335279942,4.742109776,4.89467001,,4.663219929,4.982960224,4.721539974,,,,5.434420109,,,,
Pacific island small states,PSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,3.957079887,4.196455002,4.569809914,4.473609924,4.496369839,4.460404873,4.632075071,4.961050034,4.80714488,4.924120188,4.857230186,,,4.751039982,4.654284954,4.539070129,,4.5553298,5.123280048,,4.957019806,4.850830078,4.839260101,4.651605129,,4.448840141,4.759530067,4.868400097,4.822189808,5.085945129,5.106709957,5.085070133,5.084720135,4.997814894,4.890005112,4.836490154,5.22412014,5.356369972,5.116889954,4.942269802,5.009419918,5.025320053,4.912450075,4.946549892,4.891890049,4.886494875,4.946130037,5.284080029,5.08859992,4.991675138,,,
French Polynesia,PYF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,3.000279903,2.691440105,2.867830038,,,1.746970057,1.970059991,2.77696991,,,,,,,,,,,,,,,,,,,,3.577670097,4.345300198,3.725980043,3.200190067,3.846560001,3.373939991,3.462589979,3.971879959,,,4.22755003,3.413150072,4.539659977,4.012239933,3.50744009,4.073840141,3.605350018,,,2.967459917,,2.803780079,3.233669996,,,,,
Romania,ROU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.241219997,,,,2.868629932,3.266289949,3.504129887,3.543970108,3.312730074,3.500390053,4.306509972,4.149539948,4.097219944,4.001939774,3.416470051,2.913599968,2.823460102,3.067850113,3.124949932,3.106930017,3.025540113,3.11819005,3.317100048,3.557610035,3.579699993,3.315619946,3.278820038,,,
Russian Federation,RUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93979001,3.106019974,3.835020065,3.678539991,3.547869921,3.771929979,3.866260052,,4.101749897,,4.089742305,3.712612703,3.793100119,3.763829947,4.013879776,3.834029913,3.760440111,4.689909935,4.678199768,3.695614292,4.016418644,3.994806979,4.054027553,4.164548534,,
Rwanda,RWA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,2.150209904,2.232470036,2.441279888,2.666330099,4.392970085,,,,,,3.505779982,3.335340023,3.746629953,,,,,,,,,,3.857990026,3.434180021,4.825019836,,,,,,3.985029936,3.502160072,,4.631269932,4.383460045,4.421030045,4.74214983,4.19644022,3.647119999,3.434839964,3.124739885,3.073750019,3.238212226,3.333097457,5.589849949,4.746230125,4.920040131,4.691349983,
South Asia,SAS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,1.849179983,1.820885003,1.756854951,1.785070002,1.71164,1.694145024,1.92365998,2.074454963,2.078985035,,,1.965024948,2.170620024,,,,,,2.656915009,3.051419973,2.89331007,2.975150108,2.940155029,2.584994912,3.11435008,3.171940088,3.276695013,3.142849922,2.859714985,2.929870009,2.667075038,3.377690077,2.964439988,2.736434937,2.492135048,2.785423346,2.684500098,3.566249967,3.449309945,3.229257351,3.892128869,3.191650113,3.299459586,3.09202236,2.162138263,2.861438258,
Saudi Arabia,SAU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,3.890249968,4.142549992,5.977970123,6.109570026,,6.255350113,,,,,5.779469967,5.144639969,5.999289989,6.343820095,5.692470074,4.943739891,4.37706995,8.281310081,7.072269917,5.90982008,7.718870163,7.636889935,7.105090141,6.277470112,5.430920124,5.891170025,,5.13781023,,,,,,,,,,,,,,,5.1146698,,
Sudan,SDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012179971,,1.164250016,,1.312549949,1.178429961,1.553539991,,1.851500034,2.022130013,,,,,,,,,,,,,,,,
Senegal,SEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.474570036,2.459810019,2.463350058,2.471509933,2.594419956,2.751250029,3.077780008,4.064430237,3.8213799,,4.025680065,4.920730114,0.544770002,4.903029919,4.776989937,5.686560154,5.729070187,5.45637989,5.113090038,4.74007988,5.110199928,5.035270214,5.686979771,5.612010002,5.987539768,6.162770454,,
Singapore,SGP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,3.109760046,2.86826992,2.488820076,2.388520002,2.43949008,2.692389965,2.450799942,2.290999889,2.249249935,2.559669971,2.583659887,3.267760038,3.947720051,,,,,3.652070045,,,,,,,,,,,,3.32130003,3.542490005,3.878530025,3.981940031,3.652760029,3.195960045,2.859119892,2.946749926,2.764600039,3.010129929,3.080440044,3.030770063,3.070859909,2.85435009,3.013586655,2.991618705,2.944662589,2.879163824,2.856600046,2.729510069,2.686990023,2.824709892,2.488919973,2.148260117,2.190998578,
Solomon Islands,SLB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,3.400000095,,,,,,,,,,,,,,,,,,,,3.877190113,,,,,,,2.315500021,,,,,,,,,7.333270073,6.895150185,6.65858984,7.47837019,,,,,,,,,,9.643546204,8.332327044,8.487378297,8.293490801,,
Sierra Leone,SLE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.949369907,2.226180077,2.297669888,2.108870029,2.011670113,1.813709974,,1.659980059,1.576310039,1.801530004,1.654700041,1.712069988,1.842049956,1.521289945,1.702250004,3.217862736,1.861070037,2.979439974,4.468090057,4.65362978,5.351250172,5.599589825,4.911300182,2.624552779,,
El Salvador,SLV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,0.904510021,,,,,,,,,,,,,,,,,,,,,,,2.547250032,2.562609911,2.838680029,,3.242840052,3.134670019,,3.177850008,3.492980003,3.60984993,4.458109856,4.659500122,4.048079967,3.89854002,3.712440014,3.801490068,3.824160099,3.909879923,3.825239897,3.725229979,3.605750084,3.387109995,3.660880089,3.577660084,3.256340027,3.172189951,,
San Marino,SMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62883997,2.702960014,,3.267235347,3.19357628,3.119142796,3.026979771,3.369970083,3.555160046,3.379699945,3.424619913,3.108920097,2.897530079,,,
"Somalia, Fed. Rep.",SOM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,1.102839947,1.338879943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00991E-06,5.73281E-06,6.12054E-06,6.75308E-06,7.21675E-06,8.14262E-06,,
Serbia,SRB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.048799992,,4.312749863,,4.073550224,,,,,3.50274992,3.56539011,3.436630011,3.458659887,,3.146159887,3.082550049,3.403779984,,
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.963969946,2.645479918,2.687350035,2.702450037,2.751250029,2.911760092,3.309639931,2.830970049,,2.920175076,,3.162299991,3.077560067,3.376519918,3.513180017,3.355285048,3.647119999,3.188679934,3.534609914,3.38626492,3.330117052,3.409159914,3.255445392,3.082496249,3.299292157,,
South Sudan,SSD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.045330079,0.962890029,1.576749381,1.024500012,1.232460022,1.465559959,1.56539229,,,,,,,,,
Sub-Saharan Africa,SSF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.963969946,2.646094918,2.70720005,2.810480118,,2.911760092,3.309639931,2.920444965,,3.063070059,3.131605029,3.246510029,3.077620029,3.397359967,3.567759991,3.384880066,3.65860498,3.282579899,3.535589933,3.449569941,3.413069963,3.597949989,3.312815363,3.097264268,3.258532221,,
Small states,SST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,3.768079996,,5.457399845,5.080579996,4.953214884,4.839094877,,,,3.834415078,3.391175032,,,,4.463049889,4.728605032,4.651845098,4.831545115,4.337140083,4.489184976,4.529249907,3.955860019,3.991939902,4.814445019,5.138639927,5.548010111,6.330279827,4.619669914,6.618120193,6.471350193,5.817955017,5.757780075,4.673409939,4.932340062,4.815149784,5.051270008,5.055119991,4.87887001,4.907054901,4.852440119,4.838951291,4.87697506,4.84085989,4.785977878,,
